empresa_id,region,sector,actividad_ciiu,tamano,anio_ruc,personal_ocupado,remuneraciones,produccion_total,ventas_bienes_producidos,ventas_mercaderias,ventas_servicios,materia_prima,suministros_repuestos,total_insumos,consumo_intermedio,valor_agregado,gastos_operacionales,total_gastos_operacionales,gastos_financieros,arrendamientos,depreciaciones,formacion_capital_fijo,agua_m3,factor_expansion
EMP-0110,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2004,58,908027,2377799,0,13101806.0,0.0,0,7902.0,7902.0,542761,1835038,277856,534859,8810,59219.0,72250,539103.0,997.0,1.0
EMP-0111,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2004,16,230929,453748,0,6339683.0,0.0,0,2697.0,2697.0,135218,318530,75091,132521,2217,0.0,18556,60063.0,1638.0,1.0
EMP-0112,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,2005,264,4069467,34310826,32800284,0.0,0.0,23939546,399226.0,24338772.0,27279809,7031017,2012711,2941037,8899,0.0,502179,50521.0,4628.0,1.0
EMP-0113,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2005,510,8329901,12270057,0,48782295.0,94687.0,0,64059.0,64059.0,2524077,9745980,2119808,2460018,15635,380359.0,85476,749767.0,5006.0,1.0
EMP-0114,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2005,21,324739,710820,0,8054109.0,0.0,0,29379.0,29379.0,301502,409318,215098,272123,2052,115887.0,6609,16269.0,2256.0,1.0
EMP-0115,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2005,82,1512321,2300029,0,6067316.0,1189073.0,0,23221.0,23221.0,929987,1370042,481561,906766,6669,157814.0,244619,-119386.0,1585.0,1.0
EMP-0116,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,2006,100,1696418,11036106,11072865,0.0,0.0,6267472,77806.0,6345278.0,7740671,3295435,1102671,1395393,3203,1200.0,259098,81339.0,3581.0,1.0
EMP-0117,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2006,67,1638916,5552322,0,13471156.0,0.0,0,23992.0,23992.0,2392380,3159942,1739073,2368388,3446,166280.0,110971,1572.0,464.0,1.0
EMP-0118,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,2006,105,1544405,15954313,16342569,0.0,62020.0,10123101,86316.0,10209417.0,12766677,3187636,1834451,2557260,18973,24498.0,291446,179824.0,1488.0,1.0
EMP-0119,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,2006,143,3454541,24504764,24434913,0.0,9982.0,13664779,251666.0,13916445.0,17643932,6860832,1832649,3727487,10189,319200.0,458144,-347534.0,0.0,1.0
EMP-0120,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2006,12,1035874,2559533,0,21674827.0,2471882.0,0,9142.0,9142.0,1561302,998231,1180912,1552160,58850,549120.0,134931,-11090.0,12379.0,1.0
EMP-0121,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2006,34,648769,1598116,0,5014593.0,0.0,0,38464.0,38464.0,623639,974477,522251,585175,8767,17392.0,66669,11482.0,766.0,1.0
EMP-0122,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2007,14,905454,-26573986,0,17132541.0,512561.0,0,15457.0,15457.0,3735851,-30309837,1032468,3720394,1051443,655618.0,241474,4167.0,0.0,1.0
EMP-0123,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,2006,377,9243413,76025630,69467199,46311466.0,669009.0,39191424,223950.0,39415374.0,47468948,28556682,5815687,8053574,212695,1746553.0,147810,717594.0,0.0,1.0
EMP-0124,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2007,18,260951,575419,0,6626591.0,43341.0,0,2732.0,2732.0,121591,453828,101645,118859,2243,0.0,48790,658.0,3148.0,1.0
EMP-0125,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2005,141,1800066,4285132,0,15637580.0,26467.0,0,229338.0,229338.0,1474038,2811094,795153,1244700,236509,300120.0,184428,95818.0,17046.0,1.0
EMP-0126,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,2008,74,1314953,22696639,22238334,4714856.0,772514.0,19258668,33725.0,19292393.0,22986489,-289850,709269,3694096,211754,54863.0,78385,-64938.0,504.0,1.0
EMP-0127,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2008,18,293135,541590,0,6327467.0,5314.0,0,6100.0,6100.0,145798,395792,97662,139698,4361,0.0,26918,23956.0,396.0,1.0
EMP-0128,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2008,55,831180,2707861,0,25573435.0,0.0,0,94650.0,94650.0,1033921,1673940,436899,939271,0,180532.0,85829,104837.0,2110.0,1.0
EMP-0129,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2008,143,1330312,2120280,0,10788256.0,0.0,0,21909.0,21909.0,843562,1276718,743810,821653,29942,446716.0,23262,78419.0,650.0,1.0
EMP-0130,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2009,16,189609,433129,0,5621496.0,22940.0,0,13175.0,13175.0,136268,296861,103982,123093,7527,0.0,23861,0.0,1019.0,1.0
EMP-0131,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2009,22,667263,2915367,0,10230100.0,0.0,0,57608.0,57608.0,1119066,1796301,610820,1061458,10643,39019.0,194935,1232243.0,0.0,1.0
EMP-0132,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1993,16,127520,501836,0,6501494.0,0.0,0,28305.0,28305.0,317116,184720,221796,288811,0,0.0,38399,28165.0,1997.0,1.0
EMP-0133,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1999,0,0,14439,0,5683878.0,0.0,0,0.0,0.0,0,14439,0,0,0,0.0,0,0.0,0.0,1.0
EMP-0134,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2000,10,73512,576215,0,4551372.0,0.0,0,7288.0,7288.0,37489,538726,24616,30201,0,0.0,112528,0.0,642.0,1.0
EMP-0135,Sierra,Servicios,"Actividades profesionales, científicas y técnicas",Mediana Empresa A,2001,16,286126,1094438,0,0.0,1094438.0,0,531957.0,531957.0,536473,557965,4516,4516,0,0.0,39327,257247.0,0.0,43.70138487
EMP-0136,Sierra,Servicios,Enseñanza,Mediana Empresa B,1942,25,193406,713329,0,3951323.0,456199.0,0,11278.0,11278.0,598833,114496,264329,587555,0,0.0,0,0.0,4340.0,1.0
EMP-0137,Sierra,Manufactura,Industrias manufactureras,Mediana Empresa A,1985,18,143519,1167254,1146636,0.0,0.0,844477,11251.0,855728.0,1000509,166745,122734,144781,0,0.0,0,0.0,5143.0,59.11163895
EMP-0138,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1980,54,627652,1391835,0,6683768.0,0.0,0,33697.0,33697.0,565882,825953,512354,532185,840,90000.0,60202,186417.0,3139.0,1.0
EMP-0139,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1986,3,22772,25078,0,22922451.0,0.0,0,0.0,0.0,5340,19738,5340,5340,0,0.0,0,0.0,350.0,1.0
EMP-0140,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2002,20,417886,2249473,0,5238548.0,0.0,0,62942.0,62942.0,1246460,1003013,157428,1183518,0,67669.0,23797,0.0,297.0,1.0
EMP-0141,Sierra,Servicios,"Artes, entretenimiento y recreación",Mediana Empresa A,2004,43,509986,1483919,0,876781.0,1111974.0,0,27874.0,27874.0,744074,739845,650807,716200,0,168395.0,87446,21644.0,8318.0,1.886141461
EMP-0142,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1976,477,10561995,122602961,119952411,663141.0,0.0,72929426,3665944.0,76595370.0,91612891,30990070,10127592,15017521,50019,21057.0,2609999,3485815.0,243053.0,1.0
EMP-0143,Sierra,Servicios,"Suministro de electricidad, gas, vapor y aire acondicionado",Grande Empresa,1981,147,6631082,7879683,0,0.0,7676674.0,0,198011.0,198011.0,981610,6898073,467676,783599,481,55377.0,4227819,2932462.0,1786.0,1.0
EMP-0144,Sierra,Servicios,Actividades de atención de la salud humana y de asistencia social,Mediana Empresa A,1997,18,219399,1444882,0,0.0,1444882.0,0,220843.0,220843.0,1173718,271164,891634,952875,3276,1920.0,30423,5783.0,812.0,17.1054036
EMP-0145,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2008,152,1731350,3191532,0,20340058.0,0.0,0,4391.0,4391.0,853370,2338162,530662,848979,73367,115881.0,171823,116390.0,4471.0,1.0
EMP-0146,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2009,20,204277,392317,0,4906868.0,0.0,0,65729.0,65729.0,147719,244598,60811,81990,3466,0.0,7500,49555.0,187.0,1.0
EMP-0147,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1994,15,158618,454527,0,6160123.0,0.0,0,11219.0,11219.0,94240,360287,58532,83021,0,0.0,7747,0.0,0.0,1.0
EMP-0148,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1999,49,475693,1414433,594499,8157177.0,59999.0,318586,121256.0,439842.0,694818,719615,105649,254976,0,0.0,32896,279588.0,2482.0,1.0
EMP-0149,Sierra,Servicios,"Distribución de agua; alcantarillado, gestión de desechos y actividades de saneamiento",Mediana Empresa B,2010,159,1077708,3940610,0,0.0,3509862.0,0,1539137.0,1539137.0,1718229,2222381,115179,179092,180,0.0,43169,9998.0,0.0,2.410637502
EMP-0150,Sierra,Servicios,Actividades de servicios administrativos y de apoyo,Mediana Empresa A,1963,0,8463,223507,0,1535032.0,121356.0,0,4110.0,4110.0,46836,176671,34813,42726,492,0.0,1315,0.0,0.0,1.0
EMP-0151,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2000,39,511831,1006320,0,6580731.0,0.0,0,11102.0,11102.0,272835,733485,203940,261733,1704,23165.0,71500,3077.0,1284.0,1.0
EMP-0152,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2010,31,479216,725389,0,7531643.0,0.0,0,6171.0,6171.0,263902,461487,166379,257731,1306,3714.0,8540,0.0,278.0,1.0
EMP-0153,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1999,10,96857,105809,0,6429084.0,28000.0,0,8543.0,8543.0,50252,55557,16000,41709,0,0.0,1800,0.0,697.0,1.0
EMP-0154,Amazonía,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1997,8,88053,362076,0,6341740.0,0.0,0,0.0,0.0,224579,137497,143566,224579,0,0.0,839,13880.0,875.0,1.0
EMP-0155,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1995,27,227047,586754,0,5846932.0,186918.0,0,0.0,0.0,392730,194024,327031,392730,0,0.0,163611,100000.0,12098.0,1.0
EMP-0156,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,1992,9,75499,173958,0,3365404.0,0.0,0,0.0,0.0,77015,96943,38042,77015,0,199.0,12546,0.0,3120.0,1.0
EMP-0157,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,2013,59,699767,8220452,8220452,0.0,0.0,6158609,37488.0,6196097.0,6872404,1348048,617539,676307,3829,635.0,179143,189107.0,53483.0,1.0
EMP-0158,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,1994,11,115311,343973,0,4752123.0,0.0,0,5399.0,5399.0,279047,64926,234612,273648,0,0.0,0,0.0,426.0,1.0
EMP-0159,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2002,17,134133,120168,0,5303121.0,0.0,0,1395.0,1395.0,20347,99821,11964,18952,0,0.0,4988,0.0,141.0,1.0
EMP-0160,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2007,47,1088683,2341047,0,6165761.0,0.0,0,25513.0,25513.0,1053714,1287333,459053,1028201,0,86043.0,0,0.0,0.0,1.0
EMP-0161,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1977,600,10562013,57744672,57465406,0.0,237358.0,25810942,256570.0,26067512.0,40704390,17040282,12086585,14636878,0,499376.0,1423084,2144478.0,5380.0,1.0
EMP-0162,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1979,202,2679854,9742343,0,19941515.0,0.0,0,59492.0,59492.0,6142246,3600097,4053685,6082754,300823,2077586.0,446632,780498.0,0.0,1.0
EMP-0163,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1982,199,3312918,30466327,29178118,2404692.0,5354.0,17185711,3333031.0,20518742.0,26960512,3505815,4063363,6441770,16483,0.0,1052500,609012.0,0.0,1.0
EMP-0164,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1983,1330,30320406,309353980,306726423,1153990.0,17696521.0,171005485,1117880.0,172123365.0,243147390,66206590,49822731,71024025,12736,295513.0,9772078,-10999155.0,28424.0,1.0
EMP-0165,Sierra,Servicios,"Suministro de electricidad, gas, vapor y aire acondicionado",Grande Empresa,1984,407,10141941,53880961,0,0.0,53076692.0,0,505088.0,505088.0,37878191,16002770,3729702,37373103,1178,0.0,6969303,14400455.0,18481.0,1.0
EMP-0166,Sierra,Servicios,Transporte y almacenamiento,Grande Empresa,1964,31,305462,3631337,0,4903357.0,2725790.0,0,19359.0,19359.0,423411,3207926,341540,404052,0,87052.0,41141,30943.0,2092.0,1.0
EMP-0167,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1997,33,1449038,2966429,0,6732781.0,0.0,0,25177.0,25177.0,917999,2048430,545246,892822,20076,4091.0,107901,38810.0,0.0,1.0
EMP-0168,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2004,13,532342,2471562,0,6478949.0,0.0,0,14564.0,14564.0,1386510,1085052,895639,1371946,35703,56000.0,16421,0.0,895.0,1.0
EMP-0169,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,2006,83,913295,6924525,5761899,8642848.0,0.0,4032170,55974.0,4088144.0,5022844,1901681,385279,934700,40969,0.0,221943,160725.0,9805.0,1.0
EMP-0170,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2006,21,671799,1539513,0,5910768.0,0.0,0,10044.0,10044.0,488655,1050858,279336,478611,60609,30400.0,33352,352664.0,1348.0,1.0
EMP-0171,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,1981,19,220152,335534,0,4696288.0,0.0,0,4399.0,4399.0,102160,233374,45005,97761,0,0.0,8632,125736.0,444.0,1.0
EMP-0172,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2017,26,248244,561546,0,5621115.0,201.0,0,6755.0,6755.0,297764,263782,258872,291009,12739,25693.0,58372,1565.0,1074.0,1.0
EMP-0173,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,1995,13,161622,710713,0,3737410.0,0.0,0,23407.0,23407.0,225086,485627,45049,201679,0,0.0,82242,0.0,321.0,1.0
EMP-0174,Sierra,Manufactura,Industrias manufactureras,Mediana Empresa B,1998,2,44628,3502668,0,0.0,3502668.0,0,2486820.0,2486820.0,3354042,148626,850288,867222,0,122841.0,115659,44151.0,720.0,1.0
EMP-0175,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,1994,25,153335,262285,0,4202860.0,0.0,0,0.0,0.0,75389,186896,71040,75389,0,0.0,3995,0.0,1647.0,1.0
EMP-0176,Sierra,Servicios,"Suministro de electricidad, gas, vapor y aire acondicionado",Grande Empresa,1963,541,11269187,38265032,0,0.0,38265032.0,0,817138.0,817138.0,19964288,18300744,1932153,19147150,21311,164407.0,10418311,-2606.0,8868.0,1.0
EMP-0177,Sierra,Servicios,Enseñanza,Grande Empresa,1981,51,705647,1740796,0,6145834.0,1273553.0,0,47232.0,47232.0,922096,818700,600652,874864,675,0.0,116545,-55318.0,8160.0,1.0
EMP-0178,Sierra,Construcción,Construcción,Grande Empresa,1985,125,1989885,11769139,0,255126.0,11748152.0,0,4468988.0,4468988.0,8174876,3594263,3114525,3705888,8295,141363.0,1230384,-2003624.0,4283.0,1.0
EMP-0179,Sierra,Servicios,Actividades de atención de la salud humana y de asistencia social,Mediana Empresa B,1987,39,485026,2336759,0,241452.0,1835204.0,0,88292.0,88292.0,1777909,558850,1487140,1689617,14624,0.0,140075,-200174.0,10661.0,1.0
EMP-0180,Sierra,Servicios,Actividades de servicios administrativos y de apoyo,Grande Empresa,2000,1119,5677280,6262350,0,0.0,6205678.0,0,41440.0,41440.0,747247,5515103,285076,705807,10465,23048.0,138619,-1664.0,777.0,1.0
EMP-0181,Sierra,Manufactura,Industrias manufactureras,Mediana Empresa A,1992,1,190810,1416459,1457429,0.0,0.0,716426,276881.0,993307.0,1157804,258655,125210,164497,0,0.0,87765,0.0,0.0,1.0
EMP-0182,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1996,25,489818,1253850,0,5049135.0,0.0,0,65228.0,65228.0,388142,865708,181438,322914,0,0.0,107930,53990.0,2640.0,1.0
EMP-0183,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2000,21,308516,786167,0,5142171.0,0.0,0,12210.0,12210.0,306051,480116,217340,293841,4989,0.0,20624,-55961.0,264.0,1.0
EMP-0184,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1995,21,469249,5769024,0,11692387.0,0.0,0,688991.0,688991.0,4613217,1155807,663526,3924226,0,0.0,191725,472253.0,0.0,1.0
EMP-0185,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2017,18,342971,1671633,0,19383136.0,0.0,0,4576.0,4576.0,470250,1201383,222802,465674,93349,0.0,55637,157680.0,36.0,1.0
EMP-0186,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,1998,14,171493,429838,0,4957736.0,24707.0,0,0.0,0.0,222967,206871,213805,222967,0,0.0,621,4409.0,636.0,1.0
EMP-0187,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2000,41,391474,1074092,0,7940579.0,0.0,0,44034.0,44034.0,679619,394473,82517,635585,0,0.0,0,-389815.0,716.0,1.0
EMP-0188,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2000,44,847010,1613934,0,21938972.0,0.0,0,44337.0,44337.0,382627,1231307,259365,338290,0,30000.0,70167,3651.0,95246.0,1.0
